sessionId,prolificID,timestamp,day,expGroup,attempt,success
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:34:57.494,3,1,"weapon1,weapon1",1.0
4dupc35dkizwgzg71pxl,60a18b77106fd129331fdc42,2022-01-11 17:34:57.103,3,1,"weapon1,weapon1,weapon1",1.0
pu77ccu4xwl1fc5xsdq2,5ee23fe02976ed2df1653b84,2022-01-11 17:34:59.340,3,3,"weapon1,weapon1,weapon1",1.0
i918n01ew1gmdygcnvcm,5f03a1edf388fe5cd83e42a3,2022-01-11 17:34:58.308,2,4,"food3,food2,food1",0.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:34:58.399,3,1,"weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:34:59.160,3,2,"weapon1,weapon1",1.0
4dupc35dkizwgzg71pxl,60a18b77106fd129331fdc42,2022-01-11 17:34:58.545,3,1,"weapon1,weapon1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:34:59.338,3,1,"weapon1,weapon1",1.0
btr9mqcfhr8symt9u3p9,59014ee029f42300013cc5b7,2022-01-11 17:34:58.905,2,2,"food3,food3",0.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:00.269,3,1,"weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:00.702,3,2,"weapon1,weapon1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:01.191,3,1,"weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:02.252,3,2,"weapon2,weapon2",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:02.260,3,1,"weapon1,weapon1",1.0
i918n01ew1gmdygcnvcm,5f03a1edf388fe5cd83e42a3,2022-01-11 17:35:02.497,2,4,"food3,food2,food2",0.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:03.139,3,1,"weapon1,weapon1",1.0
4dupc35dkizwgzg71pxl,60a18b77106fd129331fdc42,2022-01-11 17:35:02.497,3,1,"weapon1,weapon3",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:04.029,3,2,"weapon1,weapon1",1.0
j5nipd6xmmunr8vj7f97,602d01e7c9242f647db4b4fd,2022-01-11 17:35:04.194,2,3,"food1,food1,food1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:04.011,3,1,"weapon1,weapon1",1.0
i918n01ew1gmdygcnvcm,5f03a1edf388fe5cd83e42a3,2022-01-11 17:35:05.256,2,4,"food1,food1,food1",1.0
pu77ccu4xwl1fc5xsdq2,5ee23fe02976ed2df1653b84,2022-01-11 17:35:06.726,3,3,"weapon3,weapon1",0.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:05.446,3,2,"weapon1,weapon1",1.0
4dupc35dkizwgzg71pxl,60a18b77106fd129331fdc42,2022-01-11 17:35:04.831,3,1,"weapon1,weapon1,weapon1",1.0
j5nipd6xmmunr8vj7f97,602d01e7c9242f647db4b4fd,2022-01-11 17:35:05.921,2,3,"food1,food1,food1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:05.733,3,1,"weapon2,weapon2",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:07.346,3,4,"weapon1,weapon1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:06.621,3,1,"weapon2,weapon2",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:06.925,3,2,"weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:07.118,3,1,"weapon1,weapon1,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:08.841,3,4,"weapon1,weapon1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:07.585,3,1,"weapon2,weapon2",1.0
i918n01ew1gmdygcnvcm,5f03a1edf388fe5cd83e42a3,2022-01-11 17:35:07.717,2,4,"food1,food1,food1",1.0
j5nipd6xmmunr8vj7f97,602d01e7c9242f647db4b4fd,2022-01-11 17:35:08.352,2,3,"food1,food1,food1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:08.350,3,2,"weapon1,weapon1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:08.543,3,1,"weapon2,weapon2",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:10.397,3,4,"weapon1,weapon1",1.0
4dupc35dkizwgzg71pxl,60a18b77106fd129331fdc42,2022-01-11 17:35:08.391,3,1,"weapon1,weapon1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:09.523,3,1,"weapon2,weapon2",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:09.805,3,2,"weapon1,weapon1",1.0
j5nipd6xmmunr8vj7f97,602d01e7c9242f647db4b4fd,2022-01-11 17:35:10.107,2,3,"food1,food1,food1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:11.702,3,4,"weapon1,weapon1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:10.445,3,1,"weapon2,weapon2",1.0
s0emvqy3gqq5uz4b5cpj,5c584d2040378900013b6fb9,2022-01-11 17:34:42.493,2,4,"food3,food3,food3",0.0
j5nipd6xmmunr8vj7f97,602d01e7c9242f647db4b4fd,2022-01-11 17:35:11.429,2,3,"food1,food1,food1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:11.385,3,1,"weapon2,weapon2",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:12.392,3,1,weapon1,0.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:12.280,3,1,"weapon2,weapon2",1.0
j5nipd6xmmunr8vj7f97,602d01e7c9242f647db4b4fd,2022-01-11 17:35:12.707,2,3,"food1,food1,food1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:13.950,3,4,"weapon2,weapon2",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:13.314,3,2,"weapon1,weapon1,weapon1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:13.184,3,1,"weapon2,weapon2",1.0
4dupc35dkizwgzg71pxl,60a18b77106fd129331fdc42,2022-01-11 17:35:13.006,3,1,"weapon1,weapon1,weapon1",1.0
pu77ccu4xwl1fc5xsdq2,5ee23fe02976ed2df1653b84,2022-01-11 17:35:15.350,3,3,"weapon1,weapon1",1.0
i918n01ew1gmdygcnvcm,5f03a1edf388fe5cd83e42a3,2022-01-11 17:35:14.157,2,4,"food2,food1,food1",0.0
j5nipd6xmmunr8vj7f97,602d01e7c9242f647db4b4fd,2022-01-11 17:35:14.307,2,3,"food1,food1,food1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:14.121,3,1,"weapon2,weapon2",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:15.019,3,1,"weapon2,weapon2",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:16.401,3,4,"weapon2,weapon2",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:15.475,3,1,"weapon1,weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:15.911,3,2,"weapon1,weapon1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:16.027,3,1,"weapon2,weapon2",1.0
j5nipd6xmmunr8vj7f97,602d01e7c9242f647db4b4fd,2022-01-11 17:35:16.705,2,3,"food3,food1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:18.418,3,4,"weapon1,weapon1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:17.107,3,1,weapon2,0.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:17.277,3,2,"weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:17.473,3,1,"weapon1,weapon1,weapon1",1.0
4dupc35dkizwgzg71pxl,60a18b77106fd129331fdc42,2022-01-11 17:35:16.869,3,1,"weapon1,weapon1",1.0
j5nipd6xmmunr8vj7f97,602d01e7c9242f647db4b4fd,2022-01-11 17:35:17.862,2,3,"food3,food1",1.0
i918n01ew1gmdygcnvcm,5f03a1edf388fe5cd83e42a3,2022-01-11 17:35:18.169,2,4,"food3,food1,food1",0.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:19.443,3,4,"weapon1,weapon1",1.0
j5nipd6xmmunr8vj7f97,602d01e7c9242f647db4b4fd,2022-01-11 17:35:18.850,2,3,"food3,food1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:20.358,3,4,"weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:19.141,3,2,"weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:19.266,3,1,"weapon1,weapon1,weapon1",1.0
j5nipd6xmmunr8vj7f97,602d01e7c9242f647db4b4fd,2022-01-11 17:35:19.837,2,3,"food3,food1",1.0
4dupc35dkizwgzg71pxl,60a18b77106fd129331fdc42,2022-01-11 17:35:18.966,3,1,"weapon2,weapon2",1.0
pu77ccu4xwl1fc5xsdq2,5ee23fe02976ed2df1653b84,2022-01-11 17:35:21.622,3,3,"weapon2,weapon1",0.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:20.441,3,2,"weapon1,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:21.754,3,4,"weapon1,weapon1",1.0
j5nipd6xmmunr8vj7f97,602d01e7c9242f647db4b4fd,2022-01-11 17:35:20.763,2,3,"food3,food1",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:20.732,3,1,"weapon1,weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:21.082,3,1,"weapon1,weapon1,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:22.745,3,4,weapon1,0.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:21.756,3,2,"weapon1,weapon1",1.0
j5nipd6xmmunr8vj7f97,602d01e7c9242f647db4b4fd,2022-01-11 17:35:21.840,2,3,"food3,food1",1.0
kd4128e5bbaj58seahq4,5e2b7dccc3d5e41d565a4fe1,2022-01-11 17:35:21.632,3,1,"weapon2,weapon1",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:22.018,3,1,"weapon1,weapon1,weapon1",1.0
4dupc35dkizwgzg71pxl,60a18b77106fd129331fdc42,2022-01-11 17:35:21.394,3,1,"weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:22.647,3,1,"weapon1,weapon1,weapon1",1.0
tvih35p9xi9y9usppabx,5e5a690a2bd7a624fc5c5b23,2022-01-11 17:35:22.874,2,4,"food1,food1",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:23.293,3,1,"weapon1,weapon1,weapon1",1.0
j5nipd6xmmunr8vj7f97,602d01e7c9242f647db4b4fd,2022-01-11 17:35:23.688,2,3,"food3,food1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:23.665,3,2,"weapon1,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:25.128,3,4,"weapon2,weapon2",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:24.186,3,1,"weapon1,weapon1,weapon1",1.0
4dupc35dkizwgzg71pxl,60a18b77106fd129331fdc42,2022-01-11 17:35:23.463,3,1,"weapon1,weapon1,weapon1",1.0
s0emvqy3gqq5uz4b5cpj,5c584d2040378900013b6fb9,2022-01-11 17:34:55.787,2,4,"food1,food3",0.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:24.650,3,1,"weapon1,weapon1,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:26.293,3,4,weapon2,0.0
tvih35p9xi9y9usppabx,5e5a690a2bd7a624fc5c5b23,2022-01-11 17:35:25.151,2,4,"food1,food1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:25.486,3,2,"weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:25.625,3,1,"weapon1,weapon1,weapon1",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:25.846,3,1,"weapon1,weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:27.048,3,1,"weapon1,weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:27.128,3,2,"weapon1,weapon1",1.0
tvih35p9xi9y9usppabx,5e5a690a2bd7a624fc5c5b23,2022-01-11 17:35:27.404,2,4,"food1,food1",1.0
i918n01ew1gmdygcnvcm,5f03a1edf388fe5cd83e42a3,2022-01-11 17:35:27.397,2,4,"food2,food2",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:27.550,3,1,"weapon1,weapon1,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:29.252,3,4,"weapon2,weapon2",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:28.515,3,2,"weapon1,weapon1",1.0
tvih35p9xi9y9usppabx,5e5a690a2bd7a624fc5c5b23,2022-01-11 17:35:29.131,2,4,"food1,food1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:29.807,3,2,"weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:29.950,3,1,"weapon3,weapon1",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:29.948,3,1,"weapon1,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:31.992,3,4,"weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:31.305,3,2,"weapon1,weapon1",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:31.373,3,1,"weapon1,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:33.046,3,4,"weapon1,weapon1",1.0
tvih35p9xi9y9usppabx,5e5a690a2bd7a624fc5c5b23,2022-01-11 17:35:31.929,2,4,"food1,food1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:32.392,3,1,"weapon3,weapon1",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:32.414,3,1,"weapon1,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:34.128,3,4,"weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:33.093,3,2,"weapon1,weapon1",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:33.293,3,1,"weapon1,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:35.119,3,4,"weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:34.093,3,1,"weapon3,weapon1",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:34.225,3,1,"weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:34.709,3,2,"weapon1,weapon1",1.0
tvih35p9xi9y9usppabx,5e5a690a2bd7a624fc5c5b23,2022-01-11 17:35:34.807,2,4,"food1,food1",1.0
i918n01ew1gmdygcnvcm,5f03a1edf388fe5cd83e42a3,2022-01-11 17:35:34.854,2,4,"food1,food2,food3",0.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:36.152,3,4,"weapon1,weapon1",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:35.161,3,1,"weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:35.944,3,1,"weapon3,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:37.200,3,4,"weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:36.397,3,2,"weapon1,weapon1",1.0
tvih35p9xi9y9usppabx,5e5a690a2bd7a624fc5c5b23,2022-01-11 17:35:36.664,2,4,"food1,food1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:38.212,3,4,"weapon1,weapon1",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:37.175,3,1,"weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:37.865,3,1,"weapon3,weapon1",1.0
i918n01ew1gmdygcnvcm,5f03a1edf388fe5cd83e42a3,2022-01-11 17:35:37.882,2,4,"food3,food1,food1",0.0
cxctfor652yqes4e42yr,5eb40e49245b8622104636ec,2022-01-11 17:35:36.969,3,1,"weapon1,weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:37.968,3,2,"weapon1,weapon1",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:38.067,3,1,"weapon1,weapon1",1.0
tvih35p9xi9y9usppabx,5e5a690a2bd7a624fc5c5b23,2022-01-11 17:35:38.499,2,4,"food1,food1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:39.880,3,4,"weapon1,weapon1",1.0
cxctfor652yqes4e42yr,5eb40e49245b8622104636ec,2022-01-11 17:35:38.372,3,1,"weapon1,weapon1,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:41.262,3,4,"weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:40.129,3,1,"weapon3,weapon1",1.0
tvih35p9xi9y9usppabx,5e5a690a2bd7a624fc5c5b23,2022-01-11 17:35:40.314,2,4,"food1,food1",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:40.370,3,1,"weapon1,weapon1,weapon1",1.0
pb5lwmjwsc01lv2zue60,5ede636d21cf560bf7aeb29f,2022-01-11 17:35:39.453,3,1,"weapon1,weapon1",1.0
i918n01ew1gmdygcnvcm,5f03a1edf388fe5cd83e42a3,2022-01-11 17:35:40.785,2,4,"food1,food1,food1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:42.274,3,4,"weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:41.614,3,2,"weapon1,weapon1",1.0
pb5lwmjwsc01lv2zue60,5ede636d21cf560bf7aeb29f,2022-01-11 17:35:40.878,3,1,"weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:42.059,3,1,"weapon3,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:43.328,3,4,"weapon1,weapon1",1.0
tvih35p9xi9y9usppabx,5e5a690a2bd7a624fc5c5b23,2022-01-11 17:35:42.697,2,4,"food1,food1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:42.921,3,2,"weapon1,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:44.661,3,4,"weapon2,weapon2",1.0
pb5lwmjwsc01lv2zue60,5ede636d21cf560bf7aeb29f,2022-01-11 17:35:42.629,3,1,"weapon2,weapon2",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:43.815,3,1,"weapon3,weapon1",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:43.816,3,1,"weapon1,weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:44.268,3,2,"weapon1,weapon1",1.0
tvih35p9xi9y9usppabx,5e5a690a2bd7a624fc5c5b23,2022-01-11 17:35:44.344,2,4,"food1,food1",1.0
i918n01ew1gmdygcnvcm,5f03a1edf388fe5cd83e42a3,2022-01-11 17:35:44.407,2,4,"food1,food1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:46.456,3,4,"weapon2,weapon2",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:45.413,3,1,"weapon3,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:45.617,3,2,"weapon2,weapon2",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:45.942,3,1,"weapon3,weapon1",1.0
tvih35p9xi9y9usppabx,5e5a690a2bd7a624fc5c5b23,2022-01-11 17:35:46.081,2,4,"food1,food1",1.0
pb5lwmjwsc01lv2zue60,5ede636d21cf560bf7aeb29f,2022-01-11 17:35:45.132,3,1,"weapon1,weapon1",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:47.683,3,4,"weapon2,weapon2",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:46.931,3,1,"weapon1,weapon1",1.0
pb5lwmjwsc01lv2zue60,5ede636d21cf560bf7aeb29f,2022-01-11 17:35:46.116,3,1,"weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:47.305,3,2,"weapon2,weapon2",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:48.885,3,4,"weapon2,weapon2",1.0
pu77ccu4xwl1fc5xsdq2,5ee23fe02976ed2df1653b84,2022-01-11 17:35:49.202,3,3,"weapon2,weapon1",0.0
i918n01ew1gmdygcnvcm,5f03a1edf388fe5cd83e42a3,2022-01-11 17:35:48.179,2,4,"food2,food2",1.0
pb5lwmjwsc01lv2zue60,5ede636d21cf560bf7aeb29f,2022-01-11 17:35:47.461,3,1,"weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:48.768,3,1,"weapon1,weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:48.762,3,2,"weapon2,weapon2",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:50.252,3,4,"weapon2,weapon2",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:49.210,3,1,"weapon1,weapon3",1.0
pb5lwmjwsc01lv2zue60,5ede636d21cf560bf7aeb29f,2022-01-11 17:35:48.278,3,1,"weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:50.014,3,2,"weapon2,weapon2",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:50.067,3,1,"weapon1,weapon1,weapon1",1.0
tvih35p9xi9y9usppabx,5e5a690a2bd7a624fc5c5b23,2022-01-11 17:35:50.586,2,4,"food2,food2",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:50.596,3,1,"weapon1,weapon3",1.0
yctrn8w6eimsjvqbftb4,59a0918cfc15d200014b9fe2,2022-01-11 17:35:52.498,3,4,"weapon1,weapon1",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:51.353,3,1,"weapon1,weapon1,weapon1",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:51.719,3,2,"weapon2,weapon2",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:51.762,3,1,"weapon1,weapon3",1.0
pb5lwmjwsc01lv2zue60,5ede636d21cf560bf7aeb29f,2022-01-11 17:35:50.895,3,1,"weapon2,weapon2",1.0
i918n01ew1gmdygcnvcm,5f03a1edf388fe5cd83e42a3,2022-01-11 17:35:52.087,2,4,"food1,food1,food1",1.0
tvih35p9xi9y9usppabx,5e5a690a2bd7a624fc5c5b23,2022-01-11 17:35:52.509,2,4,"food2,food2",1.0
pbatxuenq2syq0fkdrq7,5bf566601423e10001d63586,2022-01-11 17:35:52.781,3,1,"weapon1,weapon1,weapon1",1.0
pb5lwmjwsc01lv2zue60,5ede636d21cf560bf7aeb29f,2022-01-11 17:35:51.884,3,1,"weapon2,weapon2",1.0
fs0txpuqqabhpkgdn6iq,5fba3df58d95c874a476e0d7,2022-01-11 17:35:53.068,3,1,"weapon1,weapon3",1.0
oo6gl4gdnq92rc3k527t,5c9cc2f7f8c3ec00018ba185,2022-01-11 17:35:53.478,3,2,"weapon2,weapon2",1.0
