sessionId,prolificID,timestamp,expGroup,day,level,playerX,playerY,enemies_Hit
kd4128e5bbaj58seahq4,,2022-01-11 17:35:55.610,1,3,4.0,172.0,791.0,9.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:02.157,2,2,1.0,1703.0,1742.0,1.0
s0emvqy3gqq5uz4b5cpj,,2022-01-11 17:35:27.221,4,2,1.0,542.0,412.0,1.0
s0emvqy3gqq5uz4b5cpj,,2022-01-11 17:35:27.991,4,2,1.0,542.0,412.0,1.0
s0emvqy3gqq5uz4b5cpj,,2022-01-11 17:35:28.170,4,2,1.0,542.0,412.0,0.0
kd4128e5bbaj58seahq4,,2022-01-11 17:35:56.751,1,3,4.0,124.0,791.0,10.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:04.153,2,2,1.0,2150.0,1804.0,1.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:04.304,2,2,1.0,2169.0,1819.0,1.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:35:59.851,3,2,1.0,1281.0,1780.0,1.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:36:00.554,3,2,1.0,1204.0,1871.0,1.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:36:01.425,3,2,1.0,1022.0,1871.0,1.0
pb5lwmjwsc01lv2zue60,,2022-01-11 17:36:00.628,1,3,4.0,62.0,43.0,2.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:36:02.034,3,2,1.0,1079.0,1871.0,1.0
pbatxuenq2syq0fkdrq7,,2022-01-11 17:36:02.808,1,3,2.0,566.0,0.0,1.0
pb5lwmjwsc01lv2zue60,,2022-01-11 17:36:02.636,1,3,4.0,67.0,81.0,4.0
yctrn8w6eimsjvqbftb4,,2022-01-11 17:36:05.445,4,3,4.0,273.0,0.0,4.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:10.862,2,2,1.0,2640.0,2015.0,0.0
yctrn8w6eimsjvqbftb4,,2022-01-11 17:36:12.565,4,3,4.0,432.0,240.0,7.0
yctrn8w6eimsjvqbftb4,,2022-01-11 17:36:13.362,4,3,4.0,432.0,240.0,8.0
pb5lwmjwsc01lv2zue60,,2022-01-11 17:36:11.297,1,3,4.0,542.0,62.0,9.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:23.895,2,2,1.0,3225.0,2284.0,0.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:24.446,2,2,1.0,3264.0,2284.0,1.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:24.853,2,2,1.0,3264.0,2284.0,1.0
yctrn8w6eimsjvqbftb4,,2022-01-11 17:36:20.662,4,3,4.0,408.0,292.0,6.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:25.916,2,2,1.0,3326.0,2183.0,1.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:26.104,2,2,1.0,3326.0,2183.0,1.0
yctrn8w6eimsjvqbftb4,,2022-01-11 17:36:22.935,4,3,4.0,408.0,427.0,12.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:28.722,2,2,1.0,3067.0,2183.0,1.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:36:22.455,3,2,1.0,3336.0,1113.0,2.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:28.903,2,2,1.0,3057.0,2183.0,1.0
yctrn8w6eimsjvqbftb4,,2022-01-11 17:36:23.903,4,3,4.0,408.0,427.0,3.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:36:23.329,3,2,1.0,3316.0,1180.0,2.0
fs0txpuqqabhpkgdn6iq,,2022-01-11 17:36:23.505,1,3,4.0,225.0,542.0,15.0
yctrn8w6eimsjvqbftb4,,2022-01-11 17:36:24.805,4,3,4.0,408.0,427.0,0.0
fs0txpuqqabhpkgdn6iq,,2022-01-11 17:36:23.865,1,3,4.0,225.0,623.0,0.0
fs0txpuqqabhpkgdn6iq,,2022-01-11 17:36:24.034,1,3,4.0,225.0,652.0,1.0
fs0txpuqqabhpkgdn6iq,,2022-01-11 17:36:24.235,1,3,4.0,225.0,686.0,2.0
fs0txpuqqabhpkgdn6iq,,2022-01-11 17:36:24.430,1,3,4.0,225.0,715.0,1.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:36:24.540,3,2,1.0,3211.0,1257.0,2.0
fs0txpuqqabhpkgdn6iq,,2022-01-11 17:36:24.600,1,3,4.0,225.0,739.0,0.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:32.659,2,2,1.0,2491.0,2457.0,1.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:32.823,2,2,1.0,2452.0,2457.0,1.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:36:29.264,3,2,1.0,3292.0,1324.0,1.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:36:29.984,3,2,1.0,3268.0,1382.0,1.0
yctrn8w6eimsjvqbftb4,,2022-01-11 17:36:38.117,4,3,4.0,360.0,379.0,11.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:43.582,2,2,1.0,1943.0,3369.0,1.0
hyeqz9ptsrtlonvfw9c,,2022-01-11 17:36:43.743,2,2,1.0,1943.0,3369.0,1.0
pu77ccu4xwl1fc5xsdq2,,2022-01-11 17:36:45.431,3,3,2.0,225.0,0.0,1.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:36:45.401,3,2,1.0,2976.0,1329.0,1.0
pu77ccu4xwl1fc5xsdq2,,2022-01-11 17:36:47.311,3,3,3.0,292.0,0.0,2.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:36:46.241,3,2,1.0,2947.0,1329.0,1.0
yctrn8w6eimsjvqbftb4,,2022-01-11 17:36:50.001,4,3,4.0,0.0,940.0,4.0
yctrn8w6eimsjvqbftb4,,2022-01-11 17:36:50.348,4,3,4.0,0.0,940.0,0.0
s0emvqy3gqq5uz4b5cpj,,2022-01-11 17:36:26.353,4,2,1.0,3890.0,556.0,1.0
pu77ccu4xwl1fc5xsdq2,,2022-01-11 17:36:56.339,3,3,4.0,585.0,24.0,13.0
s0emvqy3gqq5uz4b5cpj,,2022-01-11 17:36:26.502,4,2,1.0,3890.0,556.0,1.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:37:19.518,3,2,1.0,2476.0,2976.0,1.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:37:20.103,3,2,1.0,2409.0,2976.0,1.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:37:20.613,3,2,1.0,2356.0,3024.0,1.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:37:21.081,3,2,1.0,2375.0,3029.0,2.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:37:21.394,3,2,1.0,2351.0,3081.0,1.0
5jh3etjvb61atgqnkcrn,,2022-01-11 17:37:44.321,2,2,1.0,2049.0,681.0,1.0
5jh3etjvb61atgqnkcrn,,2022-01-11 17:37:45.089,2,2,1.0,2030.0,681.0,1.0
5jh3etjvb61atgqnkcrn,,2022-01-11 17:37:47.559,2,2,1.0,2164.0,681.0,1.0
5jh3etjvb61atgqnkcrn,,2022-01-11 17:37:48.303,2,2,1.0,2164.0,681.0,1.0
5jh3etjvb61atgqnkcrn,,2022-01-11 17:38:37.536,2,2,1.0,3179.0,1516.0,0.0
i918n01ew1gmdygcnvcm,,2022-01-11 17:39:20.820,4,3,3.0,67.0,0.0,3.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:39:22.147,3,3,3.0,0.0,67.0,4.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:39:22.591,3,3,3.0,0.0,38.0,5.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:39:22.834,3,3,4.0,47.0,38.0,9.0
5jh3etjvb61atgqnkcrn,,2022-01-11 17:39:26.985,2,3,3.0,86.0,52.0,2.0
5jh3etjvb61atgqnkcrn,,2022-01-11 17:39:27.141,2,3,3.0,105.0,52.0,2.0
5jh3etjvb61atgqnkcrn,,2022-01-11 17:39:27.422,2,3,3.0,110.0,86.0,2.0
5jh3etjvb61atgqnkcrn,,2022-01-11 17:39:27.887,2,3,3.0,110.0,139.0,2.0
5jh3etjvb61atgqnkcrn,,2022-01-11 17:39:28.048,2,3,3.0,110.0,148.0,2.0
5jh3etjvb61atgqnkcrn,,2022-01-11 17:39:28.203,2,3,3.0,110.0,168.0,0.0
5jh3etjvb61atgqnkcrn,,2022-01-11 17:39:28.341,2,3,3.0,110.0,182.0,0.0
5jh3etjvb61atgqnkcrn,,2022-01-11 17:39:29.186,2,3,3.0,124.0,177.0,1.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:39:30.038,3,3,4.0,129.0,110.0,11.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:39:38.468,3,3,3.0,1238.0,0.0,10.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:39:38.621,3,3,3.0,1238.0,0.0,10.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:39:38.806,3,3,3.0,1238.0,0.0,10.0
j5nipd6xmmunr8vj7f97,,2022-01-11 17:39:38.960,3,3,3.0,1238.0,0.0,10.0
tvih35p9xi9y9usppabx,,2022-01-11 17:39:43.638,4,3,4.0,244.0,312.0,8.0
tvih35p9xi9y9usppabx,,2022-01-11 17:39:44.146,4,3,4.0,244.0,379.0,0.0
tvih35p9xi9y9usppabx,,2022-01-11 17:39:50.944,4,3,4.0,144.0,907.0,15.0
tvih35p9xi9y9usppabx,,2022-01-11 17:39:55.372,4,3,4.0,144.0,907.0,10.0
tvih35p9xi9y9usppabx,,2022-01-11 17:40:02.879,4,3,3.0,388.0,983.0,8.0
tvih35p9xi9y9usppabx,,2022-01-11 17:40:04.208,4,3,4.0,388.0,983.0,13.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:55:57.205,4,2,1.0,2116.0,623.0,1.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:55:58.183,4,2,1.0,2188.0,676.0,1.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:56:03.468,4,2,1.0,2203.0,844.0,1.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:56:03.714,4,2,1.0,2203.0,873.0,1.0
0yzspm1h3sy7zcl1v9tp,,2022-01-11 20:56:28.387,1,2,1.0,2044.0,691.0,1.0
0yzspm1h3sy7zcl1v9tp,,2022-01-11 20:56:29.223,1,2,1.0,2150.0,691.0,1.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:56:31.127,4,2,1.0,2241.0,1569.0,3.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:56:31.522,4,2,1.0,2188.0,1569.0,2.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:56:32.554,4,2,1.0,2227.0,1569.0,1.0
e6rfk9lla60oxmdydvyx,,2022-01-11 20:56:42.100,1,2,1.0,528.0,1022.0,0.0
e6rfk9lla60oxmdydvyx,,2022-01-11 20:56:43.411,1,2,1.0,528.0,1022.0,0.0
e6rfk9lla60oxmdydvyx,,2022-01-11 20:56:44.104,1,2,1.0,528.0,1022.0,0.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:56:54.745,4,2,1.0,1132.0,806.0,0.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:56:55.302,4,2,1.0,1171.0,854.0,1.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:56:55.636,1,2,1.0,465.0,91.0,0.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:56:56.054,1,2,1.0,480.0,91.0,0.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:56:55.882,4,2,1.0,1238.0,916.0,1.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:56:56.074,4,2,1.0,1262.0,931.0,0.0
tlvmx2yox9cc2txyj4tc,,2022-01-11 20:56:56.062,4,3,2.0,163.0,398.0,3.0
tlvmx2yox9cc2txyj4tc,,2022-01-11 20:56:56.276,4,3,2.0,163.0,427.0,3.0
tlvmx2yox9cc2txyj4tc,,2022-01-11 20:56:56.441,4,3,2.0,163.0,446.0,3.0
tlvmx2yox9cc2txyj4tc,,2022-01-11 20:56:56.780,4,3,3.0,163.0,480.0,3.0
tlvmx2yox9cc2txyj4tc,,2022-01-11 20:56:57.937,4,3,2.0,163.0,604.0,3.0
tlvmx2yox9cc2txyj4tc,,2022-01-11 20:56:59.379,4,3,2.0,163.0,695.0,3.0
tlvmx2yox9cc2txyj4tc,,2022-01-11 20:56:59.887,4,3,3.0,139.0,734.0,4.0
tlvmx2yox9cc2txyj4tc,,2022-01-11 20:57:03.680,4,3,2.0,110.0,1113.0,3.0
tlvmx2yox9cc2txyj4tc,,2022-01-11 20:57:05.994,4,3,3.0,52.0,1329.0,5.0
tlvmx2yox9cc2txyj4tc,,2022-01-11 20:57:06.664,4,3,3.0,52.0,1439.0,3.0
tlvmx2yox9cc2txyj4tc,,2022-01-11 20:57:06.796,4,3,3.0,52.0,1463.0,3.0
tlvmx2yox9cc2txyj4tc,,2022-01-11 20:57:06.962,4,3,3.0,52.0,1492.0,3.0
tlvmx2yox9cc2txyj4tc,,2022-01-11 20:57:07.106,4,3,3.0,52.0,1516.0,2.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:57:06.863,4,2,1.0,1156.0,2851.0,2.0
tlvmx2yox9cc2txyj4tc,,2022-01-11 20:57:07.581,4,3,3.0,52.0,1598.0,0.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:57:07.090,4,2,1.0,1161.0,2851.0,2.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:57:11.447,4,2,1.0,1276.0,3048.0,0.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:57:13.604,4,2,1.0,1401.0,3192.0,1.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:57:13.746,4,2,1.0,1401.0,3192.0,1.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:57:15.931,4,2,1.0,1574.0,3249.0,1.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:57:16.078,4,2,1.0,1598.0,3249.0,1.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:57:16.848,4,2,1.0,1627.0,3249.0,1.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:57:19.376,1,2,1.0,2644.0,1775.0,1.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:57:19.864,1,2,1.0,2644.0,1876.0,1.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:57:26.631,4,2,1.0,3405.0,1751.0,0.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:57:26.799,4,2,1.0,3381.0,1766.0,0.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:57:26.982,4,2,1.0,3361.0,1775.0,0.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:57:27.133,4,2,1.0,3395.0,1775.0,0.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:57:27.307,4,2,1.0,3433.0,1775.0,0.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:57:27.482,4,2,1.0,3472.0,1775.0,0.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:57:27.946,4,2,1.0,3405.0,1819.0,1.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:57:28.172,4,2,1.0,3405.0,1871.0,1.0
kkv9hv8czr6dimze56jo,,2022-01-11 20:57:28.293,1,2,1.0,1391.0,1430.0,1.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:57:28.340,4,2,1.0,3438.0,1876.0,0.0
kkv9hv8czr6dimze56jo,,2022-01-11 20:57:28.542,1,2,1.0,1430.0,1430.0,1.0
3jw4j6fnd723jienv08a,,2022-01-11 20:57:34.654,2,2,1.0,475.0,67.0,0.0
3jw4j6fnd723jienv08a,,2022-01-11 20:57:36.044,2,2,1.0,436.0,38.0,1.0
3jw4j6fnd723jienv08a,,2022-01-11 20:57:36.850,2,2,1.0,456.0,67.0,1.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:57:36.849,1,2,1.0,3403.0,3124.0,0.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:57:37.072,1,2,1.0,3340.0,3124.0,1.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:57:37.208,1,2,1.0,3307.0,3124.0,1.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:57:37.357,1,2,1.0,3283.0,3124.0,0.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:57:37.521,1,2,1.0,3278.0,3124.0,0.0
89uxf4l5zza3sddnfsf3,,2022-01-11 20:57:42.048,1,2,1.0,1055.0,883.0,0.0
89uxf4l5zza3sddnfsf3,,2022-01-11 20:57:43.579,1,2,1.0,1396.0,974.0,0.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:57:44.206,1,2,1.0,2942.0,3504.0,1.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:57:44.353,1,2,1.0,2904.0,3504.0,1.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:57:44.527,1,2,1.0,2856.0,3504.0,0.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:57:44.737,1,2,1.0,2822.0,3504.0,0.0
e6rfk9lla60oxmdydvyx,,2022-01-11 20:57:45.442,1,2,1.0,1166.0,3734.0,0.0
e6rfk9lla60oxmdydvyx,,2022-01-11 20:57:45.998,1,2,1.0,1166.0,3734.0,0.0
e6rfk9lla60oxmdydvyx,,2022-01-11 20:57:51.312,1,2,1.0,1291.0,3609.0,1.0
e6rfk9lla60oxmdydvyx,,2022-01-11 20:57:52.152,1,2,1.0,1291.0,3609.0,1.0
e6rfk9lla60oxmdydvyx,,2022-01-11 20:57:52.482,1,2,1.0,1291.0,3609.0,0.0
0yzspm1h3sy7zcl1v9tp,,2022-01-11 20:57:49.424,1,2,1.0,1185.0,2284.0,2.0
0yzspm1h3sy7zcl1v9tp,,2022-01-11 20:57:49.657,1,2,1.0,1185.0,2342.0,2.0
0yzspm1h3sy7zcl1v9tp,,2022-01-11 20:57:51.393,1,2,1.0,1195.0,2227.0,1.0
0yzspm1h3sy7zcl1v9tp,,2022-01-11 20:57:51.666,1,2,1.0,1195.0,2231.0,1.0
0yzspm1h3sy7zcl1v9tp,,2022-01-11 20:57:52.375,1,2,1.0,1132.0,2231.0,1.0
0yzspm1h3sy7zcl1v9tp,,2022-01-11 20:57:53.284,1,2,1.0,1132.0,2169.0,3.0
0yzspm1h3sy7zcl1v9tp,,2022-01-11 20:57:53.717,1,2,1.0,1132.0,2169.0,2.0
3jw4j6fnd723jienv08a,,2022-01-11 20:57:59.342,2,2,1.0,1151.0,2169.0,1.0
3jw4j6fnd723jienv08a,,2022-01-11 20:57:59.636,2,2,1.0,1151.0,2169.0,1.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:01.948,4,3,3.0,76.0,273.0,3.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:02.099,4,3,3.0,76.0,288.0,3.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:02.798,4,3,3.0,76.0,355.0,3.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:03.361,4,3,3.0,43.0,412.0,3.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:03.632,4,3,3.0,43.0,422.0,3.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:04.829,4,3,3.0,43.0,638.0,2.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:04.995,4,3,3.0,43.0,662.0,2.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:05.152,4,3,3.0,43.0,676.0,3.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:05.332,4,3,3.0,43.0,691.0,4.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:58:05.760,1,2,1.0,1305.0,2688.0,0.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:05.484,4,3,3.0,43.0,710.0,4.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:05.693,4,3,3.0,43.0,734.0,2.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:05.868,4,3,3.0,43.0,748.0,2.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:06.059,4,3,3.0,43.0,772.0,1.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:06.294,4,3,3.0,43.0,791.0,0.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:58:07.162,1,2,1.0,1468.0,2491.0,0.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:58:07.522,1,2,1.0,1555.0,2486.0,1.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:58:07.672,1,2,1.0,1564.0,2486.0,1.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:58:07.819,1,2,1.0,1564.0,2486.0,0.0
3jw4j6fnd723jienv08a,,2022-01-11 20:58:08.897,2,2,1.0,2011.0,2452.0,1.0
3jw4j6fnd723jienv08a,,2022-01-11 20:58:09.246,2,2,1.0,2011.0,2452.0,1.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:58:11.901,1,2,1.0,1444.0,2299.0,0.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:58:12.064,1,2,1.0,1444.0,2255.0,0.0
3jw4j6fnd723jienv08a,,2022-01-11 20:58:15.297,2,2,1.0,2078.0,2740.0,1.0
3jw4j6fnd723jienv08a,,2022-01-11 20:58:15.603,2,2,1.0,2078.0,2793.0,1.0
3jw4j6fnd723jienv08a,,2022-01-11 20:58:19.011,2,2,1.0,1905.0,2971.0,1.0
3jw4j6fnd723jienv08a,,2022-01-11 20:58:19.250,2,2,1.0,1905.0,2971.0,1.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:20.283,4,3,1.0,1358.0,110.0,2.0
19s0y4wiemophx614yyu,,2022-01-11 20:58:20.433,4,3,1.0,1372.0,110.0,2.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:58:21.060,4,3,4.0,100.0,326.0,9.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:58:22.621,4,3,4.0,100.0,388.0,10.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:58:24.630,1,2,1.0,1540.0,782.0,1.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:58:24.808,1,2,1.0,1588.0,782.0,1.0
3ib2qabyxo19lbpyraak,,2022-01-11 20:58:24.979,1,2,1.0,1607.0,782.0,0.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:58:35.239,4,3,2.0,667.0,369.0,2.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:58:35.461,4,3,2.0,667.0,350.0,2.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:58:35.755,4,3,2.0,667.0,326.0,2.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:58:35.904,4,3,2.0,667.0,316.0,2.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:58:37.031,4,3,3.0,695.0,259.0,5.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:58:37.182,4,3,3.0,705.0,259.0,5.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:58:37.401,4,3,3.0,719.0,259.0,5.0
7qgjq3wso278uvbq4spw,,2022-01-11 20:58:37.786,4,3,3.0,743.0,259.0,3.0
3jw4j6fnd723jienv08a,,2022-01-11 20:58:46.568,2,2,1.0,2592.0,3739.0,1.0
3jw4j6fnd723jienv08a,,2022-01-11 20:58:46.798,2,2,1.0,2592.0,3758.0,1.0
3jw4j6fnd723jienv08a,,2022-01-11 20:58:47.241,2,2,1.0,2587.0,3768.0,1.0
3jw4j6fnd723jienv08a,,2022-01-11 20:58:51.525,2,2,1.0,2279.0,3672.0,1.0
3jw4j6fnd723jienv08a,,2022-01-11 20:58:51.656,2,2,1.0,2279.0,3672.0,1.0
3y96b7vzymltofx3p1e2,,2022-01-11 20:58:53.773,4,3,4.0,499.0,0.0,9.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:58:58.205,4,3,1.0,62.0,192.0,2.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:58:58.400,4,3,1.0,81.0,201.0,3.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:58:58.565,4,3,1.0,81.0,220.0,3.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:58:58.711,4,3,1.0,81.0,220.0,3.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:58:58.866,4,3,1.0,81.0,220.0,3.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:58:59.039,4,3,1.0,81.0,220.0,3.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:58:59.199,4,3,1.0,81.0,220.0,3.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:58:59.350,4,3,1.0,81.0,220.0,3.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:58:59.490,4,3,1.0,81.0,230.0,3.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:58:59.618,4,3,1.0,81.0,244.0,3.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:58:59.747,4,3,1.0,81.0,249.0,3.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:58:59.873,4,3,1.0,81.0,249.0,4.0
3y96b7vzymltofx3p1e2,,2022-01-11 20:58:59.072,4,3,4.0,580.0,187.0,7.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:59:00.013,4,3,1.0,81.0,249.0,4.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:59:00.140,4,3,1.0,81.0,249.0,4.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:59:00.293,4,3,1.0,81.0,264.0,4.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:59:00.424,4,3,1.0,81.0,278.0,4.0
csc5z4r6t7lo3ttztpkl,,2022-01-11 20:59:00.574,4,3,1.0,81.0,278.0,4.0
3jw4j6fnd723jienv08a,,2022-01-11 20:59:01.935,2,2,1.0,2644.0,3249.0,1.0
3jw4j6fnd723jienv08a,,2022-01-11 20:59:02.143,2,2,1.0,2644.0,3249.0,1.0
3y96b7vzymltofx3p1e2,,2022-01-11 20:59:03.534,4,3,4.0,364.0,403.0,12.0
3y96b7vzymltofx3p1e2,,2022-01-11 20:59:08.535,4,3,4.0,815.0,345.0,8.0
3y96b7vzymltofx3p1e2,,2022-01-11 20:59:09.773,4,3,4.0,959.0,345.0,9.0
0yzspm1h3sy7zcl1v9tp,,2022-01-11 20:59:15.633,1,3,4.0,57.0,0.0,4.0
0yzspm1h3sy7zcl1v9tp,,2022-01-11 20:59:17.149,1,3,4.0,220.0,0.0,5.0
3y96b7vzymltofx3p1e2,,2022-01-11 20:59:23.507,4,3,4.0,206.0,441.0,7.0
0yzspm1h3sy7zcl1v9tp,,2022-01-11 20:59:26.110,1,3,4.0,297.0,417.0,15.0
3y96b7vzymltofx3p1e2,,2022-01-11 20:59:29.621,4,3,2.0,484.0,609.0,3.0
6dveu83qnpukr4c9y3dz,,2022-01-11 20:59:35.285,2,2,1.0,1593.0,1852.0,0.0
3y96b7vzymltofx3p1e2,,2022-01-11 20:59:34.893,4,3,4.0,119.0,859.0,7.0
6dveu83qnpukr4c9y3dz,,2022-01-11 20:59:36.143,2,2,1.0,1603.0,1852.0,1.0
6dveu83qnpukr4c9y3dz,,2022-01-11 20:59:36.668,2,2,1.0,1583.0,1886.0,1.0
0yzspm1h3sy7zcl1v9tp,,2022-01-11 20:59:34.802,1,3,4.0,590.0,4.0,13.0
kkv9hv8czr6dimze56jo,,2022-01-11 20:59:42.016,1,3,2.0,24.0,369.0,2.0
kkv9hv8czr6dimze56jo,,2022-01-11 20:59:42.578,1,3,2.0,4.0,408.0,4.0
kkv9hv8czr6dimze56jo,,2022-01-11 20:59:42.721,1,3,2.0,0.0,408.0,4.0
kkv9hv8czr6dimze56jo,,2022-01-11 20:59:42.877,1,3,2.0,0.0,422.0,4.0
